year,commodity,port,value,type,unit,quantity,path_id,origin,destination,dest_lat,dest_lang,origin_lat,origin_lang
1770,Stuffs,St_Helena,61,export,pieces,19,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1770,Stuffs,Benkulen,0,export,pieces,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1770,Stuffs,China,22103,export,pieces,2600,14,London,China,51.5072,-0.1276,35.8617,104.1954
1770,Stuffs,Penang,0,export,pieces,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1770,Stuffs,Persia,0,export,pieces,0,24,London,Persia,51.5072,-0.1276,32.4279,53.688
1770,Stuffs,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1770,General Merchandise,Bengal,137494,import,N/A,137494,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1770,General Merchandise,Madras,35505,import,N/A,35505,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1770,General Merchandise,Bombay,71613,import,N/A,71613,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1770,General Merchandise,Canton,67990,import,N/A,67990,25,Canton,London,23.1291,113.2644,51.5072,-0.1276
1770,General Merchandise,Benkulen,0,import,N/A,0,26,Benkulen,London,-3.7928,102.2608,51.5072,-0.1276
1770,General Merchandise,Mocha,0,import,N/A,0,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1770,General Merchandise,Balambangan,0,import,N/A,0,27,Balambangan,London,7.2718,116.9264,51.5072,-0.1276
1770,Tea,China,484875,import,lbs,10212630,6,China,London,35.8617,104.1954,51.5072,-0.1276
1770,Textiles,Bengal,579599,import,pieces,657497,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1770,Textiles,Madras,66419,import,pieces,122767,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1770,Textiles,Bombay,71714,import,pieces,155035,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1770,Textiles,China,38870,import,pieces,29520,6,China,London,35.8617,104.1954,51.5072,-0.1276
1771,Broadcloth,Bengal,48489,export,cloths,3467,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1771,Broadcloth,Madras,0,export,cloths,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1771,Broadcloth,Bombay,68784,export,cloths,4456,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1771,Broadcloth,St_Helena,89,export,cloths,3,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1771,Broadcloth,Benkulen,351,export,cloths,21,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1771,Broadcloth,China,79020,export,cloths,4070,14,London,China,51.5072,-0.1276,35.8617,104.1954
1771,Broadcloth,Angola,0,export,cloths,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1771,Broadcloth,Penang,0,export,cloths,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1771,Broadcloth,Java,0,export,cloths,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1771,Copper,Bengal,18788,export,cwts,2969,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1771,Copper,Madras,11547,export,cwts,1999,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1771,Copper,Bombay,31969,export,cwts,5143,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1771,Copper,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1771,Copper,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1771,Copper,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1771,Copper,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1771,Copper,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1771,Iron,Bengal,1305,export,cwts,1531,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1771,Iron,Madras,399,export,cwts,500,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1771,Iron,Bombay,1793,export,cwts,2200,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1771,Iron,St_Helena,173,export,cwts,213,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1771,Iron,Benkulen,341,export,cwts,400,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1771,Iron,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1771,Iron,Angola,0,export,cwts,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1771,Iron,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1771,Iron,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1771,Lead,Bengal,2294,export,cwts,2778,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1771,Lead,Madras,1067,export,cwts,1898,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1771,Lead,Bombay,3895,export,cwts,4720,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1771,Lead,St_Helena,82,export,cwts,99,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1771,Lead,Benkulen,331,export,cwts,400,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1771,Lead,China,37308,export,cwts,45203,14,London,China,51.5072,-0.1276,35.8617,104.1954
1771,Lead,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1771,Lead,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1771,Long Ells,Bengal,5478,export,pieces,2418,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1771,Long Ells,Madras,818,export,pieces,394,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1771,Long Ells,Bombay,13021,export,pieces,5169,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1771,Long Ells,St_Helena,0,export,pieces,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1771,Long Ells,Benkulen,0,export,pieces,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1771,Long Ells,China,45709,export,pieces,20198,14,London,China,51.5072,-0.1276,35.8617,104.1954
1771,Long Ells,Angola,0,export,pieces,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1771,Long Ells,Penang,0,export,pieces,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1771,Long Ells,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1771,General Merchandise,Bengal,43974,export,N/A,43974,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1771,General Merchandise,Madras,39749,export,N/A,39749,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1771,General Merchandise,Bombay,24285,export,N/A,24285,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1771,General Merchandise,St_Helena,19897,export,N/A,19897,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1771,General Merchandise,Benkulen,7145,export,N/A,7145,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1771,General Merchandise,China,121,export,N/A,121,14,London,China,51.5072,-0.1276,35.8617,104.1954
1771,General Merchandise,Madagascar,0,export,N/A,0,18,London,Madagascar,51.5072,-0.1276,-18.7669,46.8691
1771,General Merchandise,Mocha,93,export,N/A,93,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1771,General Merchandise,Madeira,0,export,N/A,0,20,London,Madeira,51.5072,-0.1276,32.7607,-16.9595
1771,General Merchandise,Angola,0,export,N/A,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1771,General Merchandise,Penang,0,export,N/A,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1771,General Merchandise,Cape,0,export,N/A,0,21,London,Cape,51.5072,-0.1276,-33.9249,18.4241
1771,General Merchandise,Java,0,export,N/A,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1771,General Merchandise,Singapore,0,export,N/A,0,22,London,Singapore,51.5072,-0.1276,1.3521,103.8198
1771,Silver,Bengal,0,export,ozs,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1771,Silver,Madras,0,export,ozs,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1771,Silver,Bombay,0,export,ozs,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1771,Silver,St_Helena,0,export,ozs,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1771,Silver,Mocha,0,export,ozs,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1771,Silver,Benkulen,53055,export,ozs,181840,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1771,Silver,Canton,294300,export,ozs,1015008,23,London,Canton,51.5072,-0.1276,23.1291,113.2644
1771,Stuffs,Bengal,0,export,pieces,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1771,Stuffs,Madras,0,export,pieces,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1771,Stuffs,Bombay,84,export,pieces,20,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1771,Stuffs,St_Helena,77,export,pieces,22,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1771,Stuffs,Benkulen,53,export,pieces,3,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1771,Stuffs,China,6715,export,pieces,798,14,London,China,51.5072,-0.1276,35.8617,104.1954
1771,Stuffs,Penang,0,export,pieces,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1771,Stuffs,Persia,0,export,pieces,0,24,London,Persia,51.5072,-0.1276,32.4279,53.688
1771,Stuffs,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1771,General Merchandise,Bengal,156466,import,N/A,156466,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1771,General Merchandise,Madras,0,import,N/A,0,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1771,General Merchandise,Bombay,16034,import,N/A,16034,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1771,General Merchandise,Canton,3687,import,N/A,3687,25,Canton,London,23.1291,113.2644,51.5072,-0.1276
1771,General Merchandise,Benkulen,8563,import,N/A,8563,26,Benkulen,London,-3.7928,102.2608,51.5072,-0.1276
1771,General Merchandise,Mocha,0,import,N/A,0,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1771,General Merchandise,Balambangan,0,import,N/A,0,27,Balambangan,London,7.2718,116.9264,51.5072,-0.1276
1771,Tea,China,133786,import,lbs,2978611,6,China,London,35.8617,104.1954,51.5072,-0.1276
1771,Textiles,Bengal,419267,import,pieces,469871,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1771,Textiles,Madras,72196,import,pieces,93414,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1771,Textiles,Bombay,20189,import,pieces,46115,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1771,Textiles,China,404,import,pieces,3000,6,China,London,35.8617,104.1954,51.5072,-0.1276
1772,Broadcloth,Bengal,38909,export,cloths,2628,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1772,Broadcloth,Madras,32096,export,cloths,2322,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1772,Broadcloth,Bombay,57731,export,cloths,3977,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1772,Broadcloth,St_Helena,311,export,cloths,10,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1772,Broadcloth,Benkulen,642,export,cloths,37,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1772,Broadcloth,China,82862,export,cloths,3994,14,London,China,51.5072,-0.1276,35.8617,104.1954
1772,Broadcloth,Angola,0,export,cloths,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1772,Broadcloth,Penang,0,export,cloths,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1772,Broadcloth,Java,0,export,cloths,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1772,Copper,Bengal,12224,export,cwts,2030,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1772,Copper,Madras,5779,export,cwts,984,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1772,Copper,Bombay,71536,export,cwts,11588,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1772,Copper,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1772,Copper,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1772,Copper,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1772,Copper,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1772,Copper,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1772,Iron,Bengal,825,export,cwts,1000,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1772,Iron,Madras,825,export,cwts,1000,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1772,Iron,Bombay,1650,export,cwts,2000,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1772,Iron,St_Helena,48,export,cwts,43,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1772,Iron,Benkulen,352,export,cwts,400,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1772,Iron,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1772,Iron,Angola,0,export,cwts,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1772,Iron,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1772,Iron,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1772,Lead,Bengal,1810,export,cwts,2000,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1772,Lead,Madras,935,export,cwts,1001,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1772,Lead,Bombay,1868,export,cwts,2000,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1772,Lead,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1772,Lead,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1772,Lead,China,28473,export,cwts,31000,14,London,China,51.5072,-0.1276,35.8617,104.1954
1772,Lead,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1772,Lead,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1772,Long Ells,Bengal,6046,export,pieces,2109,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1772,Long Ells,Madras,848,export,pieces,400,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1772,Long Ells,Bombay,10335,export,pieces,4039,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1772,Long Ells,St_Helena,19,export,pieces,8,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1772,Long Ells,Benkulen,0,export,pieces,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1772,Long Ells,China,31150,export,pieces,19990,14,London,China,51.5072,-0.1276,35.8617,104.1954
1772,Long Ells,Angola,0,export,pieces,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1772,Long Ells,Penang,0,export,pieces,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1772,Long Ells,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1772,General Merchandise,Bengal,30624,export,N/A,30624,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1772,General Merchandise,Madras,25381,export,N/A,25381,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1772,General Merchandise,Bombay,24987,export,N/A,24987,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1772,General Merchandise,St_Helena,10464,export,N/A,10464,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1772,General Merchandise,Benkulen,8603,export,N/A,8603,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1772,General Merchandise,China,235,export,N/A,235,14,London,China,51.5072,-0.1276,35.8617,104.1954
1772,General Merchandise,Madagascar,0,export,N/A,0,18,London,Madagascar,51.5072,-0.1276,-18.7669,46.8691
1772,General Merchandise,Mocha,0,export,N/A,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1772,General Merchandise,Madeira,0,export,N/A,0,20,London,Madeira,51.5072,-0.1276,32.7607,-16.9595
1772,General Merchandise,Angola,0,export,N/A,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1772,General Merchandise,Penang,0,export,N/A,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1772,General Merchandise,Cape,0,export,N/A,0,21,London,Cape,51.5072,-0.1276,-33.9249,18.4241
1772,General Merchandise,Java,0,export,N/A,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1772,General Merchandise,Singapore,0,export,N/A,0,22,London,Singapore,51.5072,-0.1276,1.3521,103.8198
1772,Silver,Bengal,0,export,ozs,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1772,Silver,Madras,0,export,ozs,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1772,Silver,Bombay,0,export,ozs,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1772,Silver,St_Helena,0,export,ozs,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1772,Silver,Mocha,0,export,ozs,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1772,Silver,Benkulen,0,export,ozs,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1772,Silver,Canton,152055,export,ozs,540640,23,London,Canton,51.5072,-0.1276,23.1291,113.2644
1772,Stuffs,Bengal,0,export,pieces,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1772,Stuffs,Madras,0,export,pieces,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1772,Stuffs,Bombay,69,export,pieces,20,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1772,Stuffs,St_Helena,0,export,pieces,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1772,Stuffs,Benkulen,0,export,pieces,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1772,Stuffs,China,0,export,pieces,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1772,Stuffs,Penang,0,export,pieces,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1772,Stuffs,Persia,0,export,pieces,0,24,London,Persia,51.5072,-0.1276,32.4279,53.688
1772,Stuffs,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1772,General Merchandise,Bengal,252131,import,N/A,252131,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1772,General Merchandise,Madras,9386,import,N/A,9386,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1772,General Merchandise,Bombay,55426,import,N/A,55426,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1772,General Merchandise,Canton,40774,import,N/A,40774,25,Canton,London,23.1291,113.2644,51.5072,-0.1276
1772,General Merchandise,Benkulen,7702,import,N/A,7702,26,Benkulen,London,-3.7928,102.2608,51.5072,-0.1276
1772,General Merchandise,Mocha,0,import,N/A,0,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1772,General Merchandise,Balambangan,0,import,N/A,0,27,Balambangan,London,7.2718,116.9264,51.5072,-0.1276
1772,Tea,China,591281,import,lbs,11496011,6,China,London,35.8617,104.1954,51.5072,-0.1276
1772,Textiles,Bengal,732535,import,pieces,697107,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1772,Textiles,Madras,189897,import,pieces,227622,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1772,Textiles,Bombay,60505,import,pieces,131450,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1772,Textiles,China,4188,import,pieces,31400,6,China,London,35.8617,104.1954,51.5072,-0.1276
1773,Broadcloth,Bengal,25451,export,cloths,1631,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1773,Broadcloth,Madras,41828,export,cloths,2869,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1773,Broadcloth,Bombay,58544,export,cloths,3595,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1773,Broadcloth,St_Helena,185,export,cloths,7,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1773,Broadcloth,Benkulen,0,export,cloths,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1773,Broadcloth,China,82451,export,cloths,4007,14,London,China,51.5072,-0.1276,35.8617,104.1954
1773,Broadcloth,Angola,0,export,cloths,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1773,Broadcloth,Penang,0,export,cloths,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1773,Broadcloth,Java,0,export,cloths,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1773,Copper,Bengal,30597,export,cwts,4880,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1773,Copper,Madras,21192,export,cwts,3608,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1773,Copper,Bombay,38107,export,cwts,6125,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1773,Copper,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1773,Copper,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1773,Copper,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1773,Copper,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1773,Copper,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1773,Iron,Bengal,1650,export,cwts,2000,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1773,Iron,Madras,2475,export,cwts,3000,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1773,Iron,Bombay,1650,export,cwts,2000,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1773,Iron,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1773,Iron,Benkulen,352,export,cwts,400,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1773,Iron,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1773,Iron,Angola,0,export,cwts,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1773,Iron,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1773,Iron,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1773,Lead,Bengal,3468,export,cwts,4266,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1773,Lead,Madras,2615,export,cwts,3218,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1773,Lead,Bombay,2928,export,cwts,3600,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1773,Lead,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1773,Lead,Benkulen,326,export,cwts,400,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1773,Lead,China,8126,export,cwts,10001,14,London,China,51.5072,-0.1276,35.8617,104.1954
1773,Lead,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1773,Lead,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1773,Long Ells,Bengal,6395,export,pieces,2509,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1773,Long Ells,Madras,2267,export,pieces,1019,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1773,Long Ells,Bombay,22469,export,pieces,8580,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
